row_id,cluster,cluster_label
5553,1,"New, Low-Spend - Elevated Risk"
5554,3,"Loyal, Low-Spend - Lowest Risk"
5555,0,"New, High-Spend - Highest Risk"
5556,0,"New, High-Spend - Highest Risk"
5557,1,"New, Low-Spend - Elevated Risk"
5558,3,"Loyal, Low-Spend - Lowest Risk"
5559,2,"Loyal, High-Spend - Low Risk"
5560,2,"Loyal, High-Spend - Low Risk"
5561,3,"Loyal, Low-Spend - Lowest Risk"
5562,0,"New, High-Spend - Highest Risk"
5563,0,"New, High-Spend - Highest Risk"
5564,2,"Loyal, High-Spend - Low Risk"
5565,3,"Loyal, Low-Spend - Lowest Risk"
5566,3,"Loyal, Low-Spend - Lowest Risk"
5567,3,"Loyal, Low-Spend - Lowest Risk"
5568,0,"New, High-Spend - Highest Risk"
5569,3,"Loyal, Low-Spend - Lowest Risk"
5570,2,"Loyal, High-Spend - Low Risk"
5571,1,"New, Low-Spend - Elevated Risk"
5572,0,"New, High-Spend - Highest Risk"
5573,1,"New, Low-Spend - Elevated Risk"
5574,2,"Loyal, High-Spend - Low Risk"
5575,2,"Loyal, High-Spend - Low Risk"
5576,1,"New, Low-Spend - Elevated Risk"
5577,2,"Loyal, High-Spend - Low Risk"
5578,0,"New, High-Spend - Highest Risk"
5579,0,"New, High-Spend - Highest Risk"
5580,0,"New, High-Spend - Highest Risk"
5581,3,"Loyal, Low-Spend - Lowest Risk"
5582,2,"Loyal, High-Spend - Low Risk"
5583,2,"Loyal, High-Spend - Low Risk"
5584,0,"New, High-Spend - Highest Risk"
5585,0,"New, High-Spend - Highest Risk"
5586,2,"Loyal, High-Spend - Low Risk"
5587,1,"New, Low-Spend - Elevated Risk"
5588,2,"Loyal, High-Spend - Low Risk"
5589,2,"Loyal, High-Spend - Low Risk"
5590,0,"New, High-Spend - Highest Risk"
5591,3,"Loyal, Low-Spend - Lowest Risk"
5592,0,"New, High-Spend - Highest Risk"
5593,1,"New, Low-Spend - Elevated Risk"
5594,3,"Loyal, Low-Spend - Lowest Risk"
5595,3,"Loyal, Low-Spend - Lowest Risk"
5596,2,"Loyal, High-Spend - Low Risk"
5597,0,"New, High-Spend - Highest Risk"
5598,0,"New, High-Spend - Highest Risk"
5599,1,"New, Low-Spend - Elevated Risk"
5600,3,"Loyal, Low-Spend - Lowest Risk"
5601,0,"New, High-Spend - Highest Risk"
5602,1,"New, Low-Spend - Elevated Risk"
5603,0,"New, High-Spend - Highest Risk"
5604,2,"Loyal, High-Spend - Low Risk"
5605,3,"Loyal, Low-Spend - Lowest Risk"
5606,3,"Loyal, Low-Spend - Lowest Risk"
5607,3,"Loyal, Low-Spend - Lowest Risk"
5608,2,"Loyal, High-Spend - Low Risk"
5609,0,"New, High-Spend - Highest Risk"
5610,1,"New, Low-Spend - Elevated Risk"
5611,1,"New, Low-Spend - Elevated Risk"
5612,2,"Loyal, High-Spend - Low Risk"
5613,1,"New, Low-Spend - Elevated Risk"
5614,1,"New, Low-Spend - Elevated Risk"
5615,3,"Loyal, Low-Spend - Lowest Risk"
5616,3,"Loyal, Low-Spend - Lowest Risk"
5617,0,"New, High-Spend - Highest Risk"
5618,1,"New, Low-Spend - Elevated Risk"
5619,1,"New, Low-Spend - Elevated Risk"
5620,0,"New, High-Spend - Highest Risk"
5621,3,"Loyal, Low-Spend - Lowest Risk"
5622,0,"New, High-Spend - Highest Risk"
5623,1,"New, Low-Spend - Elevated Risk"
5624,2,"Loyal, High-Spend - Low Risk"
5625,3,"Loyal, Low-Spend - Lowest Risk"
5626,3,"Loyal, Low-Spend - Lowest Risk"
5627,2,"Loyal, High-Spend - Low Risk"
5628,0,"New, High-Spend - Highest Risk"
5629,2,"Loyal, High-Spend - Low Risk"
5630,3,"Loyal, Low-Spend - Lowest Risk"
5631,1,"New, Low-Spend - Elevated Risk"
5632,1,"New, Low-Spend - Elevated Risk"
5633,1,"New, Low-Spend - Elevated Risk"
5634,1,"New, Low-Spend - Elevated Risk"
5635,2,"Loyal, High-Spend - Low Risk"
5636,0,"New, High-Spend - Highest Risk"
5637,3,"Loyal, Low-Spend - Lowest Risk"
5638,2,"Loyal, High-Spend - Low Risk"
5639,0,"New, High-Spend - Highest Risk"
5640,1,"New, Low-Spend - Elevated Risk"
5641,0,"New, High-Spend - Highest Risk"
5642,1,"New, Low-Spend - Elevated Risk"
5643,1,"New, Low-Spend - Elevated Risk"
5644,2,"Loyal, High-Spend - Low Risk"
5645,1,"New, Low-Spend - Elevated Risk"
5646,0,"New, High-Spend - Highest Risk"
5647,3,"Loyal, Low-Spend - Lowest Risk"
5648,1,"New, Low-Spend - Elevated Risk"
5649,0,"New, High-Spend - Highest Risk"
5650,1,"New, Low-Spend - Elevated Risk"
5651,1,"New, Low-Spend - Elevated Risk"
5652,0,"New, High-Spend - Highest Risk"
5653,0,"New, High-Spend - Highest Risk"
5654,0,"New, High-Spend - Highest Risk"
5655,2,"Loyal, High-Spend - Low Risk"
5656,2,"Loyal, High-Spend - Low Risk"
5657,2,"Loyal, High-Spend - Low Risk"
5658,1,"New, Low-Spend - Elevated Risk"
5659,1,"New, Low-Spend - Elevated Risk"
5660,0,"New, High-Spend - Highest Risk"
5661,2,"Loyal, High-Spend - Low Risk"
5662,1,"New, Low-Spend - Elevated Risk"
5663,3,"Loyal, Low-Spend - Lowest Risk"
5664,0,"New, High-Spend - Highest Risk"
5665,3,"Loyal, Low-Spend - Lowest Risk"
5666,1,"New, Low-Spend - Elevated Risk"
5667,2,"Loyal, High-Spend - Low Risk"
5668,0,"New, High-Spend - Highest Risk"
5669,0,"New, High-Spend - Highest Risk"
5670,0,"New, High-Spend - Highest Risk"
5671,3,"Loyal, Low-Spend - Lowest Risk"
5672,0,"New, High-Spend - Highest Risk"
5673,0,"New, High-Spend - Highest Risk"
5674,2,"Loyal, High-Spend - Low Risk"
5675,3,"Loyal, Low-Spend - Lowest Risk"
5676,2,"Loyal, High-Spend - Low Risk"
5677,2,"Loyal, High-Spend - Low Risk"
5678,0,"New, High-Spend - Highest Risk"
5679,0,"New, High-Spend - Highest Risk"
5680,3,"Loyal, Low-Spend - Lowest Risk"
5681,0,"New, High-Spend - Highest Risk"
5682,2,"Loyal, High-Spend - Low Risk"
5683,1,"New, Low-Spend - Elevated Risk"
5684,2,"Loyal, High-Spend - Low Risk"
5685,1,"New, Low-Spend - Elevated Risk"
5686,2,"Loyal, High-Spend - Low Risk"
5687,1,"New, Low-Spend - Elevated Risk"
5688,2,"Loyal, High-Spend - Low Risk"
5689,0,"New, High-Spend - Highest Risk"
5690,1,"New, Low-Spend - Elevated Risk"
5691,3,"Loyal, Low-Spend - Lowest Risk"
5692,1,"New, Low-Spend - Elevated Risk"
5693,0,"New, High-Spend - Highest Risk"
5694,0,"New, High-Spend - Highest Risk"
5695,0,"New, High-Spend - Highest Risk"
5696,2,"Loyal, High-Spend - Low Risk"
5697,1,"New, Low-Spend - Elevated Risk"
5698,1,"New, Low-Spend - Elevated Risk"
5699,1,"New, Low-Spend - Elevated Risk"
5700,2,"Loyal, High-Spend - Low Risk"
5701,1,"New, Low-Spend - Elevated Risk"
5702,0,"New, High-Spend - Highest Risk"
5703,0,"New, High-Spend - Highest Risk"
5704,2,"Loyal, High-Spend - Low Risk"
5705,0,"New, High-Spend - Highest Risk"
5706,2,"Loyal, High-Spend - Low Risk"
5707,2,"Loyal, High-Spend - Low Risk"
5708,2,"Loyal, High-Spend - Low Risk"
5709,2,"Loyal, High-Spend - Low Risk"
5710,0,"New, High-Spend - Highest Risk"
5711,0,"New, High-Spend - Highest Risk"
5712,0,"New, High-Spend - Highest Risk"
5713,2,"Loyal, High-Spend - Low Risk"
5714,0,"New, High-Spend - Highest Risk"
5715,3,"Loyal, Low-Spend - Lowest Risk"
5716,2,"Loyal, High-Spend - Low Risk"
5717,1,"New, Low-Spend - Elevated Risk"
5718,0,"New, High-Spend - Highest Risk"
5719,0,"New, High-Spend - Highest Risk"
5720,0,"New, High-Spend - Highest Risk"
5721,0,"New, High-Spend - Highest Risk"
5722,1,"New, Low-Spend - Elevated Risk"
5723,2,"Loyal, High-Spend - Low Risk"
5724,1,"New, Low-Spend - Elevated Risk"
5725,3,"Loyal, Low-Spend - Lowest Risk"
5726,3,"Loyal, Low-Spend - Lowest Risk"
5727,2,"Loyal, High-Spend - Low Risk"
5728,0,"New, High-Spend - Highest Risk"
5729,1,"New, Low-Spend - Elevated Risk"
5730,1,"New, Low-Spend - Elevated Risk"
5731,2,"Loyal, High-Spend - Low Risk"
5732,0,"New, High-Spend - Highest Risk"
5733,2,"Loyal, High-Spend - Low Risk"
5734,1,"New, Low-Spend - Elevated Risk"
5735,0,"New, High-Spend - Highest Risk"
5736,0,"New, High-Spend - Highest Risk"
5737,1,"New, Low-Spend - Elevated Risk"
5738,1,"New, Low-Spend - Elevated Risk"
5739,0,"New, High-Spend - Highest Risk"
5740,0,"New, High-Spend - Highest Risk"
5741,3,"Loyal, Low-Spend - Lowest Risk"
5742,0,"New, High-Spend - Highest Risk"
5743,0,"New, High-Spend - Highest Risk"
5744,0,"New, High-Spend - Highest Risk"
5745,0,"New, High-Spend - Highest Risk"
5746,2,"Loyal, High-Spend - Low Risk"
5747,2,"Loyal, High-Spend - Low Risk"
5748,0,"New, High-Spend - Highest Risk"
5749,1,"New, Low-Spend - Elevated Risk"
5750,0,"New, High-Spend - Highest Risk"
5751,3,"Loyal, Low-Spend - Lowest Risk"
5752,2,"Loyal, High-Spend - Low Risk"
5753,3,"Loyal, Low-Spend - Lowest Risk"
5754,0,"New, High-Spend - Highest Risk"
5755,0,"New, High-Spend - Highest Risk"
5756,1,"New, Low-Spend - Elevated Risk"
5757,2,"Loyal, High-Spend - Low Risk"
5758,3,"Loyal, Low-Spend - Lowest Risk"
5759,2,"Loyal, High-Spend - Low Risk"
5760,2,"Loyal, High-Spend - Low Risk"
5761,0,"New, High-Spend - Highest Risk"
5762,0,"New, High-Spend - Highest Risk"
5763,1,"New, Low-Spend - Elevated Risk"
5764,0,"New, High-Spend - Highest Risk"
5765,3,"Loyal, Low-Spend - Lowest Risk"
5766,3,"Loyal, Low-Spend - Lowest Risk"
5767,0,"New, High-Spend - Highest Risk"
5768,0,"New, High-Spend - Highest Risk"
5769,1,"New, Low-Spend - Elevated Risk"
5770,1,"New, Low-Spend - Elevated Risk"
5771,1,"New, Low-Spend - Elevated Risk"
5772,2,"Loyal, High-Spend - Low Risk"
5773,3,"Loyal, Low-Spend - Lowest Risk"
5774,0,"New, High-Spend - Highest Risk"
5775,0,"New, High-Spend - Highest Risk"
5776,2,"Loyal, High-Spend - Low Risk"
5777,1,"New, Low-Spend - Elevated Risk"
5778,2,"Loyal, High-Spend - Low Risk"
5779,0,"New, High-Spend - Highest Risk"
5780,0,"New, High-Spend - Highest Risk"
5781,2,"Loyal, High-Spend - Low Risk"
5782,3,"Loyal, Low-Spend - Lowest Risk"
5783,2,"Loyal, High-Spend - Low Risk"
5784,2,"Loyal, High-Spend - Low Risk"
5785,2,"Loyal, High-Spend - Low Risk"
5786,1,"New, Low-Spend - Elevated Risk"
5787,0,"New, High-Spend - Highest Risk"
5788,2,"Loyal, High-Spend - Low Risk"
5789,2,"Loyal, High-Spend - Low Risk"
5790,2,"Loyal, High-Spend - Low Risk"
5791,2,"Loyal, High-Spend - Low Risk"
5792,0,"New, High-Spend - Highest Risk"
5793,0,"New, High-Spend - Highest Risk"
5794,0,"New, High-Spend - Highest Risk"
5795,2,"Loyal, High-Spend - Low Risk"
5796,1,"New, Low-Spend - Elevated Risk"
5797,2,"Loyal, High-Spend - Low Risk"
5798,1,"New, Low-Spend - Elevated Risk"
5799,2,"Loyal, High-Spend - Low Risk"
5800,1,"New, Low-Spend - Elevated Risk"
5801,1,"New, Low-Spend - Elevated Risk"
5802,3,"Loyal, Low-Spend - Lowest Risk"
5803,2,"Loyal, High-Spend - Low Risk"
5804,3,"Loyal, Low-Spend - Lowest Risk"
5805,1,"New, Low-Spend - Elevated Risk"
5806,0,"New, High-Spend - Highest Risk"
5807,2,"Loyal, High-Spend - Low Risk"
5808,3,"Loyal, Low-Spend - Lowest Risk"
5809,2,"Loyal, High-Spend - Low Risk"
5810,0,"New, High-Spend - Highest Risk"
5811,1,"New, Low-Spend - Elevated Risk"
5812,2,"Loyal, High-Spend - Low Risk"
5813,2,"Loyal, High-Spend - Low Risk"
5814,2,"Loyal, High-Spend - Low Risk"
5815,1,"New, Low-Spend - Elevated Risk"
5816,0,"New, High-Spend - Highest Risk"
5817,0,"New, High-Spend - Highest Risk"
5818,1,"New, Low-Spend - Elevated Risk"
5819,1,"New, Low-Spend - Elevated Risk"
5820,1,"New, Low-Spend - Elevated Risk"
5821,0,"New, High-Spend - Highest Risk"
5822,0,"New, High-Spend - Highest Risk"
5823,1,"New, Low-Spend - Elevated Risk"
5824,2,"Loyal, High-Spend - Low Risk"
5825,1,"New, Low-Spend - Elevated Risk"
5826,1,"New, Low-Spend - Elevated Risk"
5827,0,"New, High-Spend - Highest Risk"
5828,1,"New, Low-Spend - Elevated Risk"
5829,0,"New, High-Spend - Highest Risk"
5830,0,"New, High-Spend - Highest Risk"
5831,2,"Loyal, High-Spend - Low Risk"
5832,2,"Loyal, High-Spend - Low Risk"
5833,2,"Loyal, High-Spend - Low Risk"
5834,2,"Loyal, High-Spend - Low Risk"
5835,0,"New, High-Spend - Highest Risk"
5836,2,"Loyal, High-Spend - Low Risk"
5837,1,"New, Low-Spend - Elevated Risk"
5838,3,"Loyal, Low-Spend - Lowest Risk"
5839,3,"Loyal, Low-Spend - Lowest Risk"
5840,1,"New, Low-Spend - Elevated Risk"
5841,2,"Loyal, High-Spend - Low Risk"
5842,2,"Loyal, High-Spend - Low Risk"
5843,0,"New, High-Spend - Highest Risk"
5844,1,"New, Low-Spend - Elevated Risk"
5845,2,"Loyal, High-Spend - Low Risk"
5846,0,"New, High-Spend - Highest Risk"
5847,2,"Loyal, High-Spend - Low Risk"
5848,2,"Loyal, High-Spend - Low Risk"
5849,0,"New, High-Spend - Highest Risk"
5850,0,"New, High-Spend - Highest Risk"
5851,2,"Loyal, High-Spend - Low Risk"
5852,0,"New, High-Spend - Highest Risk"
5853,3,"Loyal, Low-Spend - Lowest Risk"
5854,1,"New, Low-Spend - Elevated Risk"
5855,1,"New, Low-Spend - Elevated Risk"
5856,2,"Loyal, High-Spend - Low Risk"
5857,2,"Loyal, High-Spend - Low Risk"
5858,2,"Loyal, High-Spend - Low Risk"
5859,3,"Loyal, Low-Spend - Lowest Risk"
5860,2,"Loyal, High-Spend - Low Risk"
5861,2,"Loyal, High-Spend - Low Risk"
5862,0,"New, High-Spend - Highest Risk"
5863,1,"New, Low-Spend - Elevated Risk"
5864,0,"New, High-Spend - Highest Risk"
5865,3,"Loyal, Low-Spend - Lowest Risk"
5866,0,"New, High-Spend - Highest Risk"
5867,0,"New, High-Spend - Highest Risk"
5868,2,"Loyal, High-Spend - Low Risk"
5869,3,"Loyal, Low-Spend - Lowest Risk"
5870,0,"New, High-Spend - Highest Risk"
5871,2,"Loyal, High-Spend - Low Risk"
5872,0,"New, High-Spend - Highest Risk"
5873,2,"Loyal, High-Spend - Low Risk"
5874,1,"New, Low-Spend - Elevated Risk"
5875,1,"New, Low-Spend - Elevated Risk"
5876,2,"Loyal, High-Spend - Low Risk"
5877,3,"Loyal, Low-Spend - Lowest Risk"
5878,2,"Loyal, High-Spend - Low Risk"
5879,1,"New, Low-Spend - Elevated Risk"
5880,0,"New, High-Spend - Highest Risk"
5881,1,"New, Low-Spend - Elevated Risk"
5882,0,"New, High-Spend - Highest Risk"
5883,1,"New, Low-Spend - Elevated Risk"
5884,1,"New, Low-Spend - Elevated Risk"
5885,0,"New, High-Spend - Highest Risk"
5886,0,"New, High-Spend - Highest Risk"
5887,0,"New, High-Spend - Highest Risk"
5888,1,"New, Low-Spend - Elevated Risk"
5889,3,"Loyal, Low-Spend - Lowest Risk"
5890,2,"Loyal, High-Spend - Low Risk"
5891,2,"Loyal, High-Spend - Low Risk"
5892,1,"New, Low-Spend - Elevated Risk"
5893,0,"New, High-Spend - Highest Risk"
5894,2,"Loyal, High-Spend - Low Risk"
5895,2,"Loyal, High-Spend - Low Risk"
5896,0,"New, High-Spend - Highest Risk"
5897,3,"Loyal, Low-Spend - Lowest Risk"
5898,2,"Loyal, High-Spend - Low Risk"
5899,0,"New, High-Spend - Highest Risk"
5900,1,"New, Low-Spend - Elevated Risk"
5901,2,"Loyal, High-Spend - Low Risk"
5902,1,"New, Low-Spend - Elevated Risk"
5903,1,"New, Low-Spend - Elevated Risk"
5904,2,"Loyal, High-Spend - Low Risk"
5905,0,"New, High-Spend - Highest Risk"
5906,3,"Loyal, Low-Spend - Lowest Risk"
5907,2,"Loyal, High-Spend - Low Risk"
5908,0,"New, High-Spend - Highest Risk"
5909,2,"Loyal, High-Spend - Low Risk"
5910,3,"Loyal, Low-Spend - Lowest Risk"
5911,2,"Loyal, High-Spend - Low Risk"
5912,1,"New, Low-Spend - Elevated Risk"
5913,3,"Loyal, Low-Spend - Lowest Risk"
5914,1,"New, Low-Spend - Elevated Risk"
5915,2,"Loyal, High-Spend - Low Risk"
5916,2,"Loyal, High-Spend - Low Risk"
5917,1,"New, Low-Spend - Elevated Risk"
5918,1,"New, Low-Spend - Elevated Risk"
5919,1,"New, Low-Spend - Elevated Risk"
5920,1,"New, Low-Spend - Elevated Risk"
5921,1,"New, Low-Spend - Elevated Risk"
5922,1,"New, Low-Spend - Elevated Risk"
5923,2,"Loyal, High-Spend - Low Risk"
5924,0,"New, High-Spend - Highest Risk"
5925,0,"New, High-Spend - Highest Risk"
5926,1,"New, Low-Spend - Elevated Risk"
5927,2,"Loyal, High-Spend - Low Risk"
5928,2,"Loyal, High-Spend - Low Risk"
5929,2,"Loyal, High-Spend - Low Risk"
5930,3,"Loyal, Low-Spend - Lowest Risk"
5931,2,"Loyal, High-Spend - Low Risk"
5932,0,"New, High-Spend - Highest Risk"
5933,2,"Loyal, High-Spend - Low Risk"
5934,1,"New, Low-Spend - Elevated Risk"
5935,1,"New, Low-Spend - Elevated Risk"
5936,0,"New, High-Spend - Highest Risk"
5937,0,"New, High-Spend - Highest Risk"
5938,0,"New, High-Spend - Highest Risk"
5939,0,"New, High-Spend - Highest Risk"
5940,2,"Loyal, High-Spend - Low Risk"
5941,1,"New, Low-Spend - Elevated Risk"
5942,2,"Loyal, High-Spend - Low Risk"
5943,3,"Loyal, Low-Spend - Lowest Risk"
5944,2,"Loyal, High-Spend - Low Risk"
5945,2,"Loyal, High-Spend - Low Risk"
5946,1,"New, Low-Spend - Elevated Risk"
5947,1,"New, Low-Spend - Elevated Risk"
5948,3,"Loyal, Low-Spend - Lowest Risk"
5949,3,"Loyal, Low-Spend - Lowest Risk"
5950,2,"Loyal, High-Spend - Low Risk"
5951,1,"New, Low-Spend - Elevated Risk"
5952,1,"New, Low-Spend - Elevated Risk"
5953,2,"Loyal, High-Spend - Low Risk"
5954,1,"New, Low-Spend - Elevated Risk"
5955,1,"New, Low-Spend - Elevated Risk"
5956,2,"Loyal, High-Spend - Low Risk"
5957,3,"Loyal, Low-Spend - Lowest Risk"
5958,2,"Loyal, High-Spend - Low Risk"
5959,0,"New, High-Spend - Highest Risk"
5960,2,"Loyal, High-Spend - Low Risk"
5961,3,"Loyal, Low-Spend - Lowest Risk"
5962,2,"Loyal, High-Spend - Low Risk"
5963,1,"New, Low-Spend - Elevated Risk"
5964,1,"New, Low-Spend - Elevated Risk"
5965,1,"New, Low-Spend - Elevated Risk"
5966,2,"Loyal, High-Spend - Low Risk"
5967,0,"New, High-Spend - Highest Risk"
5968,0,"New, High-Spend - Highest Risk"
5969,2,"Loyal, High-Spend - Low Risk"
5970,3,"Loyal, Low-Spend - Lowest Risk"
5971,2,"Loyal, High-Spend - Low Risk"
5972,2,"Loyal, High-Spend - Low Risk"
5973,2,"Loyal, High-Spend - Low Risk"
5974,0,"New, High-Spend - Highest Risk"
5975,0,"New, High-Spend - Highest Risk"
5976,0,"New, High-Spend - Highest Risk"
5977,2,"Loyal, High-Spend - Low Risk"
5978,0,"New, High-Spend - Highest Risk"
5979,0,"New, High-Spend - Highest Risk"
5980,0,"New, High-Spend - Highest Risk"
5981,2,"Loyal, High-Spend - Low Risk"
5982,0,"New, High-Spend - Highest Risk"
5983,0,"New, High-Spend - Highest Risk"
5984,2,"Loyal, High-Spend - Low Risk"
5985,0,"New, High-Spend - Highest Risk"
5986,2,"Loyal, High-Spend - Low Risk"
5987,0,"New, High-Spend - Highest Risk"
5988,2,"Loyal, High-Spend - Low Risk"
5989,2,"Loyal, High-Spend - Low Risk"
5990,0,"New, High-Spend - Highest Risk"
5991,0,"New, High-Spend - Highest Risk"
5992,3,"Loyal, Low-Spend - Lowest Risk"
5993,1,"New, Low-Spend - Elevated Risk"
5994,0,"New, High-Spend - Highest Risk"
5995,3,"Loyal, Low-Spend - Lowest Risk"
5996,1,"New, Low-Spend - Elevated Risk"
5997,2,"Loyal, High-Spend - Low Risk"
5998,0,"New, High-Spend - Highest Risk"
5999,1,"New, Low-Spend - Elevated Risk"
6000,2,"Loyal, High-Spend - Low Risk"
6001,3,"Loyal, Low-Spend - Lowest Risk"
6002,1,"New, Low-Spend - Elevated Risk"
6003,2,"Loyal, High-Spend - Low Risk"
6004,3,"Loyal, Low-Spend - Lowest Risk"
6005,1,"New, Low-Spend - Elevated Risk"
6006,2,"Loyal, High-Spend - Low Risk"
6007,2,"Loyal, High-Spend - Low Risk"
6008,3,"Loyal, Low-Spend - Lowest Risk"
6009,2,"Loyal, High-Spend - Low Risk"
6010,3,"Loyal, Low-Spend - Lowest Risk"
6011,1,"New, Low-Spend - Elevated Risk"
6012,0,"New, High-Spend - Highest Risk"
6013,2,"Loyal, High-Spend - Low Risk"
6014,2,"Loyal, High-Spend - Low Risk"
6015,3,"Loyal, Low-Spend - Lowest Risk"
6016,2,"Loyal, High-Spend - Low Risk"
6017,0,"New, High-Spend - Highest Risk"
6018,2,"Loyal, High-Spend - Low Risk"
6019,0,"New, High-Spend - Highest Risk"
6020,3,"Loyal, Low-Spend - Lowest Risk"
6021,1,"New, Low-Spend - Elevated Risk"
6022,1,"New, Low-Spend - Elevated Risk"
6023,0,"New, High-Spend - Highest Risk"
6024,2,"Loyal, High-Spend - Low Risk"
6025,0,"New, High-Spend - Highest Risk"
6026,0,"New, High-Spend - Highest Risk"
6027,0,"New, High-Spend - Highest Risk"
6028,1,"New, Low-Spend - Elevated Risk"
6029,2,"Loyal, High-Spend - Low Risk"
6030,3,"Loyal, Low-Spend - Lowest Risk"
6031,0,"New, High-Spend - Highest Risk"
6032,1,"New, Low-Spend - Elevated Risk"
6033,0,"New, High-Spend - Highest Risk"
6034,1,"New, Low-Spend - Elevated Risk"
6035,2,"Loyal, High-Spend - Low Risk"
6036,1,"New, Low-Spend - Elevated Risk"
6037,1,"New, Low-Spend - Elevated Risk"
6038,0,"New, High-Spend - Highest Risk"
6039,0,"New, High-Spend - Highest Risk"
6040,2,"Loyal, High-Spend - Low Risk"
6041,1,"New, Low-Spend - Elevated Risk"
6042,2,"Loyal, High-Spend - Low Risk"
6043,1,"New, Low-Spend - Elevated Risk"
6044,3,"Loyal, Low-Spend - Lowest Risk"
6045,1,"New, Low-Spend - Elevated Risk"
6046,0,"New, High-Spend - Highest Risk"
6047,0,"New, High-Spend - Highest Risk"
6048,2,"Loyal, High-Spend - Low Risk"
6049,0,"New, High-Spend - Highest Risk"
6050,1,"New, Low-Spend - Elevated Risk"
6051,2,"Loyal, High-Spend - Low Risk"
6052,3,"Loyal, Low-Spend - Lowest Risk"
6053,0,"New, High-Spend - Highest Risk"
6054,2,"Loyal, High-Spend - Low Risk"
6055,0,"New, High-Spend - Highest Risk"
6056,2,"Loyal, High-Spend - Low Risk"
6057,2,"Loyal, High-Spend - Low Risk"
6058,2,"Loyal, High-Spend - Low Risk"
6059,0,"New, High-Spend - Highest Risk"
6060,2,"Loyal, High-Spend - Low Risk"
6061,2,"Loyal, High-Spend - Low Risk"
6062,1,"New, Low-Spend - Elevated Risk"
6063,3,"Loyal, Low-Spend - Lowest Risk"
6064,3,"Loyal, Low-Spend - Lowest Risk"
6065,3,"Loyal, Low-Spend - Lowest Risk"
6066,0,"New, High-Spend - Highest Risk"
6067,0,"New, High-Spend - Highest Risk"
6068,1,"New, Low-Spend - Elevated Risk"
6069,1,"New, Low-Spend - Elevated Risk"
6070,0,"New, High-Spend - Highest Risk"
6071,3,"Loyal, Low-Spend - Lowest Risk"
6072,2,"Loyal, High-Spend - Low Risk"
6073,1,"New, Low-Spend - Elevated Risk"
6074,0,"New, High-Spend - Highest Risk"
6075,2,"Loyal, High-Spend - Low Risk"
6076,2,"Loyal, High-Spend - Low Risk"
6077,2,"Loyal, High-Spend - Low Risk"
6078,0,"New, High-Spend - Highest Risk"
6079,2,"Loyal, High-Spend - Low Risk"
6080,0,"New, High-Spend - Highest Risk"
6081,0,"New, High-Spend - Highest Risk"
6082,3,"Loyal, Low-Spend - Lowest Risk"
6083,3,"Loyal, Low-Spend - Lowest Risk"
6084,1,"New, Low-Spend - Elevated Risk"
6085,2,"Loyal, High-Spend - Low Risk"
6086,1,"New, Low-Spend - Elevated Risk"
6087,2,"Loyal, High-Spend - Low Risk"
6088,3,"Loyal, Low-Spend - Lowest Risk"
6089,1,"New, Low-Spend - Elevated Risk"
6090,3,"Loyal, Low-Spend - Lowest Risk"
6091,3,"Loyal, Low-Spend - Lowest Risk"
6092,0,"New, High-Spend - Highest Risk"
6093,0,"New, High-Spend - Highest Risk"
6094,0,"New, High-Spend - Highest Risk"
6095,0,"New, High-Spend - Highest Risk"
6096,3,"Loyal, Low-Spend - Lowest Risk"
6097,1,"New, Low-Spend - Elevated Risk"
6098,0,"New, High-Spend - Highest Risk"
6099,2,"Loyal, High-Spend - Low Risk"
6100,1,"New, Low-Spend - Elevated Risk"
6101,2,"Loyal, High-Spend - Low Risk"
6102,1,"New, Low-Spend - Elevated Risk"
6103,0,"New, High-Spend - Highest Risk"
6104,2,"Loyal, High-Spend - Low Risk"
6105,1,"New, Low-Spend - Elevated Risk"
6106,3,"Loyal, Low-Spend - Lowest Risk"
6107,1,"New, Low-Spend - Elevated Risk"
6108,2,"Loyal, High-Spend - Low Risk"
6109,0,"New, High-Spend - Highest Risk"
6110,2,"Loyal, High-Spend - Low Risk"
6111,1,"New, Low-Spend - Elevated Risk"
6112,0,"New, High-Spend - Highest Risk"
6113,3,"Loyal, Low-Spend - Lowest Risk"
6114,2,"Loyal, High-Spend - Low Risk"
6115,2,"Loyal, High-Spend - Low Risk"
6116,3,"Loyal, Low-Spend - Lowest Risk"
6117,2,"Loyal, High-Spend - Low Risk"
6118,2,"Loyal, High-Spend - Low Risk"
6119,2,"Loyal, High-Spend - Low Risk"
6120,2,"Loyal, High-Spend - Low Risk"
6121,3,"Loyal, Low-Spend - Lowest Risk"
6122,0,"New, High-Spend - Highest Risk"
6123,2,"Loyal, High-Spend - Low Risk"
6124,2,"Loyal, High-Spend - Low Risk"
6125,3,"Loyal, Low-Spend - Lowest Risk"
6126,1,"New, Low-Spend - Elevated Risk"
6127,2,"Loyal, High-Spend - Low Risk"
6128,2,"Loyal, High-Spend - Low Risk"
6129,3,"Loyal, Low-Spend - Lowest Risk"
6130,3,"Loyal, Low-Spend - Lowest Risk"
6131,2,"Loyal, High-Spend - Low Risk"
6132,1,"New, Low-Spend - Elevated Risk"
6133,3,"Loyal, Low-Spend - Lowest Risk"
6134,0,"New, High-Spend - Highest Risk"
6135,1,"New, Low-Spend - Elevated Risk"
6136,0,"New, High-Spend - Highest Risk"
6137,3,"Loyal, Low-Spend - Lowest Risk"
