row_id,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year
5206,0,0,1,20,1,0,0,20,0,0,0,1
5207,1,0,1,27,1,0,0,19,0,1,0,0
5208,0,0,0,31,1,0,0,85,0,1,0,0
5209,0,0,0,70,1,1,1,98,0,0,0,1
5210,1,0,1,67,1,0,0,69,0,0,1,0
5211,1,0,0,3,1,1,1,50,0,1,0,0
5212,1,0,0,1,1,0,0,20,1,0,0,1
5213,1,0,1,28,1,1,1,54,0,1,0,0
5214,1,0,1,29,1,0,1,20,0,1,0,0
5215,0,0,0,4,1,0,0,75,1,1,0,0
5216,0,0,0,50,1,0,0,80,0,0,1,0
5217,0,1,0,34,1,1,0,64,0,1,0,0
5218,1,0,1,67,1,0,0,90,0,0,1,0
5219,1,0,1,72,1,0,0,104,0,1,0,0
5220,0,1,0,4,1,0,0,100,1,0,1,0
5221,0,1,0,7,1,1,1,84,0,0,1,0
5222,0,0,0,47,1,1,0,104,0,1,0,0
5223,0,0,1,11,1,1,0,51,0,0,0,1
5224,1,0,0,40,1,1,1,105,1,0,1,0
5225,1,1,0,40,1,1,1,102,1,0,1,0
5226,0,0,0,41,1,0,0,20,0,1,0,0
5227,1,0,0,31,1,1,1,94,0,1,0,0
5228,1,0,0,62,1,0,0,23,0,1,0,0
5229,0,0,0,61,1,1,1,104,0,0,1,0
5230,0,0,1,67,0,1,1,36,0,0,0,1
5231,0,1,0,72,1,1,1,24,0,1,0,0
5232,1,0,0,62,0,0,0,39,0,1,0,0
5233,0,1,0,2,1,0,1,70,1,1,0,0
5234,0,0,0,59,1,1,1,100,0,0,1,0
5235,1,0,0,4,1,1,1,56,0,1,0,0
5236,1,0,0,72,1,0,1,90,0,0,1,0
5237,1,0,1,70,1,0,0,65,0,1,0,0
5238,1,0,0,71,1,0,0,24,0,0,1,0
5239,1,0,1,38,1,0,1,99,1,0,1,0
5240,1,1,0,19,1,0,1,91,1,0,0,1
5241,1,0,0,3,1,0,0,70,1,0,1,0
5242,0,0,1,4,1,1,1,58,0,1,0,0
5243,0,0,0,4,1,0,1,46,1,0,1,0
5244,1,0,1,18,1,1,1,95,1,1,0,0
5245,1,0,0,51,1,0,0,25,0,0,0,1
5246,0,0,0,13,1,0,1,85,1,1,0,0
5247,1,0,0,3,1,1,1,80,0,1,0,0
5248,0,1,0,10,1,0,0,85,1,0,0,1
5249,1,0,0,61,1,0,0,99,0,0,0,1
5250,1,0,0,12,1,1,1,20,0,1,0,0
5251,1,0,1,31,0,0,1,35,1,1,0,0
5252,1,0,0,1,1,1,1,20,0,1,0,0
5253,1,0,0,72,0,0,0,66,0,0,1,0
5254,1,1,0,14,1,1,1,90,1,0,0,1
5255,1,0,0,11,1,1,1,80,1,1,0,0
5256,1,1,1,56,1,1,1,95,0,0,0,1
5257,1,0,0,31,1,1,1,81,0,1,0,0
5258,1,0,0,4,1,1,1,20,0,0,1,0
5259,1,1,0,21,1,1,1,65,0,1,0,0
5260,0,0,1,22,1,1,1,21,0,1,0,0
5261,1,0,1,1,1,1,1,70,1,0,0,1
5262,1,1,0,23,1,1,0,90,0,0,1,0
5263,0,0,0,29,0,0,0,40,0,1,0,0
5264,1,1,0,47,1,0,0,60,0,0,1,0
5265,0,1,0,65,1,1,1,109,0,0,1,0
5266,0,0,0,1,0,0,0,30,0,0,1,0
5267,1,0,1,8,1,0,0,54,0,0,1,0
5268,0,0,1,24,1,1,0,83,0,0,0,1
5269,1,1,0,9,1,0,0,84,1,1,0,0
5270,1,1,0,5,1,0,0,50,1,1,0,0
5271,0,1,0,25,1,0,0,90,1,1,0,0
5272,0,0,0,2,1,1,1,69,1,1,0,0
5273,0,0,1,6,1,0,0,20,0,0,0,1
5274,1,0,1,41,1,1,1,20,0,0,1,0
5275,0,0,0,11,1,1,0,45,0,1,0,0
5276,0,1,0,29,1,0,0,99,1,0,1,0
5277,0,0,1,30,1,0,1,20,0,1,0,0
5278,0,0,1,72,1,1,1,116,0,1,0,0
5279,1,0,1,70,1,1,0,98,0,0,0,1
5280,0,0,0,25,1,1,0,54,0,0,1,0
5281,0,0,1,12,0,1,0,29,1,0,0,1
5282,0,0,0,12,1,1,1,20,0,1,0,0
5283,0,0,0,63,1,0,0,108,1,1,0,0
5284,0,0,0,47,1,0,0,99,1,1,0,0
5285,1,0,0,72,1,0,0,99,0,0,0,1
5286,0,0,0,18,1,0,1,50,0,1,0,0
5287,0,0,0,71,1,0,0,85,0,1,0,0
5288,1,0,0,1,1,0,1,75,1,1,0,0
5289,1,0,1,42,1,1,1,54,0,0,1,0
5290,0,0,0,19,1,0,0,89,0,0,0,1
5291,1,0,1,72,1,1,1,105,0,0,1,0
5292,0,0,0,70,1,0,0,114,0,0,1,0
5293,0,1,1,56,1,1,1,73,0,0,1,0
5294,0,0,0,46,0,1,1,46,0,0,0,1
5295,0,0,0,2,1,1,1,20,0,1,0,0
5296,0,0,1,72,1,0,0,108,0,0,1,0
5297,1,1,0,69,1,0,0,85,0,0,0,1
5298,0,0,0,1,1,1,1,20,0,1,0,0
5299,0,0,0,53,1,1,1,21,1,1,0,0
5300,0,0,0,29,1,0,1,20,0,1,0,0
5301,1,0,0,35,0,1,1,49,0,1,0,0
5302,1,0,0,9,1,0,0,88,0,1,0,0
5303,1,0,0,19,1,0,0,89,0,1,0,0
5304,0,0,0,61,1,0,1,115,0,1,0,0
5305,1,0,0,8,1,0,0,55,0,0,0,1
5306,0,0,0,29,1,1,1,101,0,1,0,0
5307,1,0,0,72,1,0,1,108,0,1,0,0
5308,1,0,1,1,1,0,0,100,1,0,0,1
5309,0,0,0,7,1,0,0,67,0,0,0,1
5310,1,0,0,16,1,1,0,49,0,1,0,0
5311,1,0,1,21,0,0,0,26,0,1,0,0
5312,0,0,0,7,0,0,0,40,1,1,0,0
5313,1,1,0,7,1,0,1,90,1,1,0,0
5314,1,0,1,32,1,0,0,91,0,0,0,1
5315,1,0,0,67,1,0,0,116,1,1,0,0
5316,0,0,1,67,1,1,1,109,0,0,1,0
5317,1,0,0,24,1,0,0,55,0,1,0,0
5318,1,0,0,17,1,0,0,21,0,0,0,1
5319,1,0,0,24,1,1,1,50,0,0,0,1
5320,1,0,0,28,1,0,0,97,0,0,0,1
5321,0,1,0,38,1,0,1,95,0,0,1,0
5322,0,0,1,38,1,0,0,80,1,1,0,0
5323,1,0,0,1,1,1,1,79,1,0,1,0
5324,1,0,1,72,1,1,0,103,1,0,1,0
5325,0,0,0,8,1,0,0,101,1,0,1,0
5326,1,1,0,62,1,0,0,90,0,1,0,0
5327,1,0,0,67,1,0,0,88,0,0,0,1
5328,0,0,1,18,1,1,0,20,0,0,1,0
5329,1,0,0,2,1,0,0,64,0,1,0,0
5330,1,0,1,33,0,0,1,34,0,1,0,0
5331,0,0,0,71,1,0,0,24,0,0,0,1
5332,0,0,0,7,1,0,0,21,0,0,1,0
5333,1,0,0,5,1,0,1,70,1,1,0,0
5334,0,0,1,17,1,1,1,93,0,0,0,1
5335,1,0,0,12,1,0,1,20,0,0,1,0
5336,0,1,0,50,1,0,0,109,0,1,0,0
5337,1,0,0,45,1,0,0,51,0,1,0,0
5338,1,0,0,56,1,0,0,99,0,0,0,1
5339,0,0,1,59,1,1,1,76,0,1,0,0
5340,1,0,0,1,1,1,0,87,1,0,1,0
5341,1,0,0,1,1,1,1,81,1,1,0,0
5342,1,0,1,67,1,0,0,90,0,1,0,0
5343,1,0,1,39,0,0,0,45,0,0,0,1
5344,0,0,1,36,1,0,0,93,0,0,0,1
5345,0,0,1,72,1,0,1,70,0,1,0,0
5346,1,1,0,66,1,1,0,100,1,0,0,1
5347,0,0,0,9,1,1,1,20,0,0,0,1
5348,0,0,0,68,1,0,0,26,0,0,1,0
5349,1,0,0,7,1,1,1,24,0,0,0,1
5350,1,0,0,1,1,1,0,20,0,0,0,1
5351,1,0,0,4,1,0,1,50,1,0,1,0
5352,1,0,0,39,1,0,1,73,0,1,0,0
5353,0,0,1,7,1,0,0,21,0,1,0,0
5354,1,1,0,72,1,0,1,84,0,1,0,0
5355,1,1,0,46,1,1,1,101,1,1,0,0
5356,1,0,1,61,1,0,0,98,0,0,1,0
5357,1,0,0,20,1,0,0,20,0,0,0,1
5358,1,0,0,43,1,0,0,100,1,1,0,0
5359,1,0,1,62,1,0,0,21,0,1,0,0
5360,0,0,1,69,0,1,1,46,0,1,0,0
5361,1,0,1,2,1,0,0,61,0,0,1,0
5362,1,1,0,32,1,1,0,81,0,0,0,1
5363,1,0,0,10,1,1,0,104,1,0,0,1
5364,1,0,1,68,1,1,1,100,0,1,0,0
5365,1,0,0,13,1,0,0,75,1,0,0,1
5366,1,0,0,2,1,0,0,54,1,0,0,1
5367,1,0,0,34,1,1,0,26,0,0,0,1
5368,0,0,1,72,1,0,1,90,0,1,0,0
5369,1,0,0,64,1,0,0,105,0,1,0,0
5370,1,0,1,60,1,1,1,21,0,1,0,0
5371,0,0,0,3,1,1,1,65,0,0,1,0
5372,0,0,0,2,1,1,1,70,0,1,0,0
5373,0,0,0,65,1,0,1,96,0,0,0,1
5374,1,0,1,50,1,1,1,25,0,1,0,0
5375,0,0,0,63,1,0,0,81,0,1,0,0
5376,0,1,0,60,1,1,0,89,0,0,1,0
5377,0,0,0,22,1,0,0,26,0,1,0,0
5378,0,1,0,8,1,1,0,81,1,0,0,1
5379,0,0,0,23,1,1,1,74,0,0,1,0
5380,1,0,0,4,1,0,1,74,1,1,0,0
5381,1,1,0,2,1,1,1,19,0,1,0,0
5382,0,0,1,20,1,0,0,20,0,0,1,0
5383,0,0,1,0,1,1,1,81,0,1,0,0
5384,0,0,1,2,1,1,0,20,1,1,0,0
5385,0,0,0,62,1,1,1,26,0,1,0,0
5386,0,1,0,14,1,0,0,80,0,1,0,0
5387,0,0,0,56,1,0,0,20,0,1,0,0
5388,0,1,0,34,1,0,0,94,1,1,0,0
5389,1,0,0,63,1,0,1,90,0,1,0,0
5390,0,0,1,49,0,1,1,36,0,1,0,0
5391,1,0,0,34,1,0,0,101,0,0,1,0
5392,1,0,0,1,1,0,0,44,0,0,0,1
5393,1,0,1,72,1,0,1,91,0,1,0,0
5394,1,0,1,13,1,1,1,50,0,1,0,0
5395,0,0,1,68,1,0,1,83,1,1,0,0
5396,0,0,0,4,1,0,0,70,1,0,1,0
5397,1,0,0,18,1,0,1,55,0,1,0,0
5398,1,0,0,19,1,0,0,100,1,1,0,0
5399,0,1,0,40,1,0,0,79,1,0,1,0
5400,0,0,1,14,1,0,1,20,0,1,0,0
5401,0,0,0,46,1,0,0,45,0,0,0,1
5402,1,0,0,1,1,0,0,85,1,0,0,1
5403,0,0,0,8,1,1,0,65,0,1,0,0
5404,1,0,1,23,1,0,1,60,0,0,1,0
5405,0,1,0,56,1,1,1,73,0,0,1,0
5406,1,0,0,3,1,1,1,84,0,0,0,1
5407,0,0,0,55,1,0,0,65,0,0,0,1
5408,1,0,0,4,1,1,0,49,0,0,0,1
5409,0,0,1,72,0,1,1,65,0,1,0,0
5410,0,0,0,17,1,0,1,19,0,0,0,1
5411,0,0,1,65,1,0,0,99,0,1,0,0
5412,1,0,0,1,1,1,1,20,1,0,1,0
5413,0,0,0,52,1,0,1,80,0,1,0,0
5414,1,0,0,25,1,1,1,20,0,0,1,0
5415,0,0,0,58,1,1,0,94,0,1,0,0
5416,0,0,0,71,0,0,1,48,0,0,1,0
5417,1,0,0,3,1,0,0,74,0,0,0,1
5418,1,0,1,17,1,1,1,67,0,1,0,0
5419,1,0,0,1,1,1,1,70,0,0,0,1
5420,1,0,0,17,1,1,1,80,0,0,0,1
5421,0,0,1,13,1,0,0,54,0,0,0,1
5422,0,1,0,1,1,0,0,70,1,0,0,1
5423,1,0,0,29,1,0,1,59,0,1,0,0
5424,0,0,0,57,1,1,1,113,1,0,0,1
5425,0,0,0,12,1,1,1,51,0,1,0,0
5426,1,1,0,13,1,1,0,90,1,0,0,1
5427,1,0,0,53,1,1,1,25,0,1,0,0
5428,1,0,0,57,1,0,1,60,0,1,0,0
5429,0,1,0,65,1,1,0,106,1,0,0,1
5430,0,0,0,4,1,1,0,60,1,1,0,0
5431,0,1,0,13,1,0,0,55,0,0,1,0
5432,0,0,1,8,1,0,0,19,0,1,0,0
5433,0,0,0,60,1,0,1,106,0,0,1,0
5434,0,0,0,15,1,1,1,88,1,1,0,0
5435,0,0,0,1,1,0,1,70,1,0,1,0
5436,0,0,0,4,1,0,0,20,0,1,0,0
5437,1,0,1,34,0,1,0,30,0,1,0,0
5438,1,0,1,1,1,0,1,45,0,1,0,0
5439,0,1,0,35,1,1,1,108,0,1,0,0
5440,1,0,1,2,1,0,0,55,0,1,0,0
5441,0,0,1,34,1,1,0,21,0,0,0,1
5442,1,0,0,15,1,1,0,20,0,0,0,1
5443,0,0,0,42,1,0,0,66,0,1,0,0
5444,0,0,0,70,1,1,1,20,0,1,0,0
5445,1,0,1,34,1,1,1,79,0,0,0,1
5446,1,0,0,1,1,0,0,20,1,1,0,0
5447,1,1,0,42,1,0,0,79,0,1,0,0
5448,0,0,0,1,1,1,1,19,0,0,1,0
5449,0,0,1,57,1,0,1,53,0,0,0,1
5450,0,0,0,14,1,1,1,65,1,1,0,0
5451,1,0,0,10,1,1,1,57,0,0,1,0
5452,0,0,0,22,1,0,0,65,0,0,1,0
5453,0,0,0,15,1,0,0,20,1,0,0,1
5454,1,0,0,60,1,0,1,24,0,1,0,0
5455,1,1,0,9,1,0,0,99,1,1,0,0
5456,1,0,0,59,1,0,0,61,0,1,0,0
5457,1,0,0,34,1,0,0,106,1,1,0,0
5458,0,0,0,1,1,0,0,100,1,1,0,0
5459,0,0,0,48,1,0,1,97,0,1,0,0
5460,1,0,1,71,1,0,0,90,0,0,0,1
5461,0,0,1,71,0,0,0,60,0,0,0,1
5462,0,0,0,9,1,1,0,44,1,0,1,0
5463,0,0,0,10,1,0,0,24,0,1,0,0
5464,0,0,0,72,1,0,0,115,0,0,0,1
5465,1,0,0,3,0,0,0,30,0,0,1,0
5466,1,0,0,57,0,0,0,54,0,0,1,0
5467,0,0,0,35,1,1,1,57,0,0,1,0
5468,1,0,0,50,1,0,1,70,0,1,0,0
5469,1,0,0,9,1,0,1,86,0,1,0,0
5470,1,0,1,12,1,0,1,49,0,0,0,1
5471,1,1,0,60,1,1,1,98,0,1,0,0
5472,1,0,0,46,0,1,0,30,1,1,0,0
5473,0,0,0,12,0,0,0,34,0,1,0,0
5474,0,0,0,11,1,1,1,54,0,1,0,0
5475,1,0,0,39,0,1,0,41,0,1,0,0
5476,1,0,1,50,1,0,1,104,1,1,0,0
5477,0,0,0,19,1,1,0,87,0,0,0,1
5478,1,0,1,72,1,0,1,105,0,0,0,1
5479,1,1,0,7,1,0,1,96,1,1,0,0
5480,1,0,0,37,1,0,0,67,0,1,0,0
5481,1,0,1,31,1,1,1,26,0,1,0,0
5482,0,0,0,1,1,0,0,70,1,0,1,0
5483,0,1,0,72,1,1,1,112,0,1,0,0
5484,0,0,1,32,1,1,1,61,0,0,0,1
5485,1,0,0,46,1,0,0,73,0,1,0,0
5486,0,0,0,27,1,1,0,96,0,0,0,1
5487,1,0,1,69,1,0,0,21,0,0,1,0
5488,0,1,0,4,1,1,1,89,1,0,1,0
5489,1,0,0,14,1,0,0,93,0,1,0,0
5490,0,0,0,32,1,0,0,20,0,1,0,0
5491,1,0,0,67,1,0,0,19,0,1,0,0
5492,0,0,0,1,1,1,0,20,0,0,0,1
5493,1,0,0,43,1,1,1,91,0,1,0,0
5494,1,0,0,21,1,0,1,20,0,1,0,0
5495,1,0,0,2,1,0,1,49,0,1,0,0
5496,0,0,0,12,0,1,0,50,0,0,0,1
5497,0,0,0,28,0,0,0,36,0,0,1,0
5498,0,1,0,30,1,0,0,104,0,1,0,0
5499,1,0,0,16,1,0,1,89,1,1,0,0
5500,1,0,1,31,1,0,0,79,1,0,0,1
5501,0,0,1,14,1,0,0,59,0,1,0,0
5502,0,1,0,72,1,0,1,110,0,1,0,0
5503,0,0,1,53,1,0,0,21,0,0,1,0
5504,1,0,0,68,0,1,1,40,0,0,1,0
5505,0,0,0,50,1,0,0,90,0,0,1,0
5506,0,1,0,70,1,0,0,106,0,1,0,0
5507,0,0,0,65,1,0,0,60,0,0,1,0
5508,0,0,0,1,1,1,0,70,1,0,0,1
5509,0,0,0,36,1,0,0,95,0,1,0,0
5510,0,0,0,57,0,0,1,59,0,1,0,0
5511,0,0,0,9,1,1,0,88,0,0,0,1
5512,1,0,1,3,1,1,0,55,1,1,0,0
5513,0,0,1,19,1,0,1,25,0,0,0,1
5514,0,0,0,68,1,0,0,119,0,1,0,0
5515,1,1,0,29,1,0,0,96,1,0,0,1
5516,0,1,0,17,1,1,0,83,0,1,0,0
5517,1,1,0,71,1,0,1,115,0,0,1,0
5518,1,0,1,1,1,1,1,89,1,1,0,0
5519,0,0,1,49,1,0,0,79,0,1,0,0
5520,0,0,0,13,1,1,1,84,1,0,1,0
5521,1,0,0,39,1,0,0,100,0,1,0,0
5522,0,0,1,49,1,0,1,20,0,1,0,0
5523,0,0,1,22,1,0,1,85,0,1,0,0
5524,1,0,1,61,1,0,0,68,0,0,0,1
5525,1,0,0,1,1,1,0,21,1,0,1,0
5526,0,0,0,2,1,1,0,104,1,0,1,0
5527,0,0,1,7,1,1,1,20,0,0,1,0
5528,1,1,0,71,1,0,0,25,0,0,1,0
5529,1,0,0,17,1,0,0,20,0,1,0,0
5530,0,0,0,3,1,1,1,76,1,0,1,0
5531,1,0,0,72,1,0,0,25,0,0,1,0
5532,1,1,0,40,1,0,0,56,0,0,0,1
5533,1,0,0,14,1,1,1,20,0,1,0,0
5534,0,0,0,65,1,1,1,108,0,1,0,0
5535,0,0,0,47,1,1,0,100,0,0,0,1
5536,1,0,0,25,1,0,0,20,0,1,0,0
5537,1,1,0,2,1,1,1,73,0,0,0,1
5538,1,1,0,46,0,0,1,60,1,1,0,0
5539,0,0,1,55,1,0,0,21,0,0,1,0
5540,0,0,0,63,1,0,0,110,0,1,0,0
5541,1,0,1,62,1,1,1,86,0,0,0,1
5542,0,0,0,48,0,1,0,45,1,0,0,1
5543,1,0,0,18,1,0,1,78,0,1,0,0
5544,1,0,0,71,1,1,1,86,0,1,0,0
5545,1,0,1,35,1,0,1,90,0,1,0,0
5546,0,0,0,27,1,0,0,57,0,1,0,0
5547,1,0,1,68,1,0,1,92,0,1,0,0
5548,0,0,0,3,1,1,0,20,0,0,0,1
5549,0,0,0,39,1,0,1,21,0,1,0,0
5550,0,0,0,53,1,0,0,94,0,0,1,0
5551,0,0,1,28,1,0,0,90,1,1,0,0
5552,1,0,0,5,1,0,0,75,0,0,1,0
5553,1,0,0,10,1,0,0,20,0,1,0,0
5554,1,0,0,50,0,0,0,35,0,0,0,1
5555,1,0,0,19,1,0,0,79,0,0,0,1
5556,1,0,1,17,1,0,1,70,0,1,0,0
5557,1,0,0,20,1,0,1,52,0,1,0,0
5558,0,0,1,63,1,1,1,20,0,0,0,1
5559,1,0,0,72,1,0,0,87,0,1,0,0
5560,1,0,0,52,1,0,1,92,0,1,0,0
5561,0,0,1,59,1,0,0,20,0,1,0,0
5562,1,0,1,30,1,1,1,64,0,1,0,0
5563,0,1,0,19,1,0,0,95,0,1,0,0
5564,1,0,1,47,1,1,0,113,0,0,0,1
5565,1,0,0,43,0,0,0,44,0,1,0,0
5566,1,0,0,57,0,1,0,58,0,0,0,1
5567,1,0,0,59,1,1,1,54,0,0,1,0
5568,0,0,0,12,1,1,1,85,0,1,0,0
5569,1,0,0,43,1,0,1,56,0,1,0,0
5570,1,0,0,64,1,1,1,87,0,1,0,0
5571,1,0,1,6,1,1,0,20,0,0,1,0
5572,1,1,0,1,1,1,0,70,1,0,0,1
5573,1,0,1,17,1,0,1,25,0,1,0,0
5574,0,1,0,60,1,0,0,106,1,1,0,0
5575,1,0,1,72,1,1,0,114,0,0,1,0
5576,1,0,0,5,0,0,0,43,1,1,0,0
5577,0,0,1,65,1,0,0,109,0,0,1,0
5578,1,0,0,6,1,0,0,59,0,0,0,1
5579,1,0,0,4,1,1,1,74,1,0,0,1
5580,0,0,1,20,1,0,0,106,1,0,1,0
5581,0,0,0,61,1,1,1,24,0,0,0,1
5582,0,1,0,65,1,1,0,105,1,0,0,1
5583,0,0,0,72,1,0,1,116,0,1,0,0
5584,0,1,0,8,1,1,1,106,1,1,0,0
5585,0,0,0,12,1,0,0,74,1,1,0,0
5586,0,1,0,43,1,0,0,108,1,0,1,0
5587,0,1,0,30,0,0,1,40,1,0,1,0
5588,1,0,0,58,1,0,0,81,0,1,0,0
5589,0,0,0,46,1,0,0,71,0,0,0,1
5590,1,0,0,24,1,0,0,94,0,1,0,0
5591,1,0,1,49,0,0,1,52,1,1,0,0
5592,1,1,0,4,1,0,0,71,0,0,0,1
5593,1,0,1,10,1,0,0,50,0,0,1,0
5594,1,0,1,54,1,1,1,55,1,1,0,0
5595,0,0,0,50,0,0,0,40,0,1,0,0
5596,0,0,1,48,1,1,0,82,1,0,0,1
5597,0,0,0,30,1,1,1,85,1,1,0,0
5598,0,0,1,3,1,0,0,64,0,0,1,0
5599,0,0,1,1,1,0,1,20,1,1,0,0
5600,0,0,1,48,0,0,1,46,0,1,0,0
5601,0,0,0,29,1,0,0,66,0,0,1,0
5602,0,0,0,3,1,0,0,20,0,0,0,1
5603,0,0,0,14,1,0,0,59,0,1,0,0
5604,0,1,0,49,1,0,1,102,0,1,0,0
5605,0,0,1,69,1,0,0,19,0,1,0,0
5606,0,0,1,72,0,0,0,54,0,0,1,0
5607,0,0,1,66,1,0,0,58,0,1,0,0
5608,1,0,1,53,1,0,0,96,0,0,1,0
5609,1,1,0,15,1,1,1,86,1,1,0,0
5610,0,0,0,10,0,1,1,30,0,1,0,0
5611,1,0,0,27,1,1,1,50,0,1,0,0
5612,0,0,0,72,1,0,0,73,0,0,1,0
5613,1,0,0,21,1,1,0,55,0,0,0,1
5614,0,0,0,1,1,1,1,55,1,0,1,0
5615,1,0,0,55,1,0,0,59,0,1,0,0
5616,0,0,1,58,1,0,0,20,0,1,0,0
5617,0,1,0,6,1,0,0,74,1,1,0,0
5618,0,0,0,12,1,0,0,20,0,1,0,0
5619,0,0,0,18,0,0,1,40,0,0,1,0
5620,1,0,0,3,1,1,1,70,0,0,0,1
5621,1,0,1,55,1,1,1,59,0,1,0,0
5622,1,0,0,4,1,1,1,75,1,1,0,0
5623,0,1,0,10,0,0,0,35,1,1,0,0
5624,0,1,0,70,1,1,1,91,0,1,0,0
5625,0,0,0,50,1,0,0,20,0,1,0,0
5626,1,0,1,72,1,0,0,24,0,1,0,0
5627,1,1,0,66,1,1,1,111,1,1,0,0
5628,1,1,0,2,1,1,1,94,1,1,0,0
5629,0,0,1,44,1,0,0,78,0,1,0,0
5630,1,0,0,56,1,1,1,25,1,1,0,0
5631,1,0,0,6,1,0,0,50,0,1,0,0
5632,1,0,0,25,1,0,0,21,0,0,0,1
5633,1,0,0,6,1,1,0,21,0,1,0,0
5634,1,0,0,1,1,0,0,45,1,1,0,0
5635,0,0,0,53,1,0,0,106,1,1,0,0
5636,0,0,0,14,1,0,0,106,1,1,0,0
5637,1,0,1,66,0,1,1,55,0,0,1,0
5638,1,0,0,68,1,0,0,100,0,1,0,0
5639,0,0,0,28,1,0,0,55,0,1,0,0
5640,0,0,1,3,0,0,1,30,1,1,0,0
5641,0,0,0,24,1,1,0,95,0,0,1,0
5642,0,0,0,9,0,0,0,41,0,0,1,0
5643,1,0,0,22,1,0,1,20,0,1,0,0
5644,0,0,0,56,1,0,1,105,0,1,0,0
5645,1,0,1,21,1,1,0,46,0,0,1,0
5646,1,1,0,16,1,0,0,87,1,1,0,0
5647,1,0,1,72,1,0,0,25,0,1,0,0
5648,1,0,0,1,1,0,0,45,0,0,1,0
5649,0,0,1,32,1,0,0,99,0,1,0,0
5650,0,0,0,1,1,0,0,20,0,0,1,0
5651,0,0,0,25,1,1,1,19,0,1,0,0
5652,0,0,1,17,1,0,0,62,0,1,0,0
5653,1,0,0,33,1,0,1,96,1,1,0,0
5654,1,0,1,14,1,0,1,69,0,0,0,1
5655,0,0,0,72,0,1,0,66,0,0,0,1
5656,1,0,0,47,1,0,0,103,0,1,0,0
5657,0,0,0,39,1,1,1,105,1,1,0,0
5658,0,0,0,6,1,1,1,21,0,1,0,0
5659,0,0,1,11,1,1,0,21,0,0,0,1
5660,0,1,0,20,1,1,0,91,0,0,1,0
5661,1,0,1,62,1,0,0,106,0,1,0,0
5662,1,0,0,1,0,0,1,24,1,1,0,0
5663,1,0,1,34,0,1,1,41,0,1,0,0
5664,1,0,1,28,1,0,1,85,0,1,0,0
5665,1,0,1,42,0,0,0,45,0,1,0,0
5666,0,1,0,24,0,0,0,41,1,0,1,0
5667,0,0,0,55,1,0,0,73,0,1,0,0
5668,1,0,0,36,1,1,1,85,1,1,0,0
5669,1,0,0,24,1,0,1,56,1,0,1,0
5670,0,0,0,25,1,1,0,66,0,1,0,0
5671,0,0,1,33,1,1,0,20,0,0,0,1
5672,0,1,0,1,1,1,0,78,1,0,1,0
5673,0,1,0,2,1,0,0,70,1,0,1,0
5674,1,0,1,39,1,0,0,101,0,0,0,1
5675,1,0,0,55,0,0,1,55,1,1,0,0
5676,0,0,1,72,1,0,0,71,0,1,0,0
5677,0,0,1,70,1,0,1,74,0,0,1,0
5678,0,0,0,4,1,0,0,69,1,1,0,0
5679,1,0,0,7,1,1,1,85,1,1,0,0
5680,0,0,1,54,1,0,0,20,0,1,0,0
5681,0,0,1,31,1,0,0,104,1,0,1,0
5682,0,1,1,60,1,0,0,75,0,1,0,0
5683,0,0,0,1,1,0,0,50,0,1,0,0
5684,1,1,0,65,1,0,1,71,0,0,1,0
5685,0,0,0,12,1,0,0,20,0,0,0,1
5686,1,0,1,72,0,0,1,65,0,1,0,0
5687,0,0,0,7,1,0,1,19,0,0,1,0
5688,0,1,0,44,1,0,0,85,0,0,0,1
5689,1,1,0,7,1,0,1,89,0,1,0,0
5690,1,0,0,12,1,0,0,25,0,0,0,1
5691,1,0,0,62,1,0,0,60,0,0,1,0
5692,1,0,1,4,1,0,0,20,0,1,0,0
5693,0,0,0,5,1,1,0,64,0,0,0,1
5694,0,0,0,2,1,0,0,76,1,0,1,0
5695,1,0,0,1,1,1,1,70,1,0,0,1
5696,0,0,1,40,1,0,0,71,0,1,0,0
5697,0,0,0,1,0,1,1,36,0,0,1,0
5698,1,0,1,25,1,1,1,20,0,1,0,0
5699,1,0,0,6,1,0,1,56,0,1,0,0
5700,1,0,0,41,1,1,1,74,0,1,0,0
5701,1,0,1,9,1,0,0,50,0,1,0,0
5702,1,1,0,1,1,1,1,75,1,1,0,0
5703,0,0,0,22,1,1,0,76,0,0,0,1
5704,0,0,0,38,1,1,1,89,0,1,0,0
5705,1,0,0,23,1,0,0,99,1,1,0,0
5706,1,0,1,60,1,0,1,77,0,1,0,0
5707,0,0,0,47,1,0,0,66,0,1,0,0
5708,0,0,1,72,1,1,1,93,0,1,0,0
5709,1,0,1,70,1,0,0,106,0,0,1,0
5710,1,0,0,1,1,1,1,71,0,0,0,1
5711,0,0,1,4,1,1,1,86,1,1,0,0
5712,0,0,0,8,1,0,0,76,0,1,0,0
5713,1,0,1,71,1,1,0,114,0,0,0,1
5714,0,0,0,2,1,1,1,80,1,1,0,0
5715,1,0,1,34,1,1,1,20,0,1,0,0
5716,1,0,0,40,1,0,0,80,0,1,0,0
5717,1,0,0,20,1,0,0,19,0,0,0,1
5718,0,0,0,27,1,0,1,89,0,1,0,0
5719,1,0,0,30,1,0,0,97,0,0,0,1
5720,0,0,0,9,1,1,1,69,0,0,1,0
